agent,price,address,beds,baths,receptions
Persimmon Homes - Naughton Meadows,"£252,000","""The Elgin"" at Naughton Road, Wormit, Newport-On-Tay DD6",3 beds,,2 receptions
Thorntons Law LLP - Perth,"£69,950","Earnbank, Bridge Of Earn, Perthshire PH2",1 bed,1 bath,1 reception
Countrywide Scotland - Airdrie,"£70,000","Kingston Avenue, Airdrie, North Lanarkshire ML6",,,
Persimmon Homes - Muirlands Park,"£192,000","""The Fortrose"" at East Muirlands Road, Arbroath DD11",3 beds,,1 reception
"Springbok Properties, Nationwide","£50,000","Springvale Street, Saltcoats, Ayrshire KA21",2 beds,1 bath,1 reception
Rollos Law LLP,"£105,000","18, Lochiebank Crescent, Auchtermuchty, Fife KY14",3 beds,1 bath,1 reception
Persimmon Homes - Eden Woods,"£252,000","""The Elgin"" at Cupar Road, Guardbridge, St. Andrews KY16",3 beds,,2 receptions
Persimmon Homes - Croft Rise,"£155,000","""The Portree"" at Glenboig Road, Gartcosh, Glasgow G69",2 beds,,1 reception
Your Move - Falkirk,"£265,000","Laxdale Drive, Denny, Stirlingshire FK6",3 beds,2 baths,2 receptions
"Clyde Property, Shawlands","£155,000","Battlefield Gardens, Flat 3/1, Battlefield, Glasgow G42",1 bed,1 bath,1 reception
Murray & Currie,"£300,000","19A (Flat 11) Brunswick Road, Hillside, Edinburgh EH7",2 beds,2 baths,
Green Door Property Auctions,"£420,000","4 Plots At Boghall Farm Barn, Edinburgh EH10",,,
Stowford Residential Lettings,"£44,995","Moffat Manor Holiday Park, Beattock, Moffat DG10",2 beds,1 bath,
Stowford Residential Lettings,"£38,995","Moffat Manor Holiday Park, Beattock, Moffat DG10",2 beds,1 bath,
Momo Homes,"£59,995","Belhaven Terrace, Wishaw ML2",1 bed,1 bath,1 reception
Stowford Residential Lettings,"£39,950","Moffat Manor Holiday Park, Beattock, Moffat DG10",3 beds,1 bath,
Stowford Residential Lettings,"£64,995","Moffat Manor Holiday Park, Beattock, Moffat DG10",2 beds,1 bath,
Yopa,"£195,000","Admirals View, Westhill, Inverness IV2",3 beds,2 baths,1 reception
Georgesons,"£60,000","55 Kennedy Terrace, Wick KW1",2 beds,1 bath,
HAP Sales & Lettings,"£189,000","Hutcheson Street, Glasgow G1",1 bed,2 baths,1 reception
Stowford Residential Lettings,"£219,500","Glendevon Country Park, Nr Dollar, Glendevon FK14",2 beds,2 baths,
Stowford Residential Lettings,"£179,000","Glendevon Country Park, Nr Dollar, Glendevon FK14",2 beds,2 baths,
Stowford Residential Lettings,"£159,995","Glendevon Country Park, Nr Dollar, Glendevon FK14",2 beds,1 bath,
"Purplebricks, Head Office","£215,000","Morar Crescent, Bishopton PA7",3 beds,1 bath,1 reception
Stowford Residential Lettings,"£165,000","Glendevon Country Park, Nr Dollar, Glendevon FK14",2 beds,2 baths,
RE/MAX Property Marketing Centre – Edinburgh,"£125,000","Abbot Street, Dunfermline KY12",2 beds,2 baths,1 reception
South West Property Centre,"£50,000","George Street, Stranraer DG9",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£160,000","West Princes Street, Glasgow G4",1 bed,1 bath,1 reception
Manor Estate Agency,"£76,000","Farie Street, Rutherglen G73",3 beds,1 bath,1 reception
Your Move - Stirling,"£120,000","Roundhouse, Cowie, Stirling, Stirlingshire FK7",2 beds,1 bath,1 reception
Middleton Ross,"£85,000","Mid Ardross, Alness IV17",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£315,000","Dirleton Avenue, Glasgow G72",5 beds,2 baths,3 receptions
Cala Homes - Kinnaird Wynd,"£194,000","""Apartment - Type A"" at Lochside Cottages, Woodburn Avenue, Redding, Falkirk FK2",2 beds,,
Residence,"£120,000","Alexandra Park Street, Dennistoun, Glasgow G31",2 beds,1 bath,1 reception
Yopa,"£140,000","Eskdale Court, Bonnyrigg EH19",2 beds,1 bath,1 reception
Sneddons,"£125,000","Alderbank, Livingston EH54",3 beds,1 bath,1 reception
Allen & Harris - Paisley,"£80,000","Stirrat Crescent, Paisley PA3",2 beds,1 bath,1 reception
Thorntons Law LLP - St. Andrews,"£550,000","Balfour Place, St Andrews, Fife KY16",2 beds,1 bath,1 reception
Mactaggart and Mickel - Stewart Gardens,"£574,995","Stewart Gardens, Malletsheugh Road, Newton Mearns G77",4 beds,3 baths,
Keller Williams,"£290,000","Warriston Road, Canonmills, Edinburgh EH3",2 beds,1 bath,1 reception
Mov8 Real Estate,"£165,000","Pentland View Crescent, Roslin EH25",2 beds,1 bath,1 reception
Thorntons Law LLP - St. Andrews,"£50,000","Balfour Place, St. Andrews KY16",,,
Isle Of Skye Estate Agency,"£295,000","Half Of 30 Lower Breakish, Isle Of Skye IV42",4 beds,2 baths,2 receptions
Kirkland Estate Agents,"£125,000","The Maltings, Linlithgow EH49",2 beds,,
Residence,"£37,000","Kirk Street, Strathaven ML10",1 bed,1 bath,1 reception
Homelink Estate and Letting Agents Ltd,"£200,000","The Blair, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,2 baths,1 reception
Homelink Estate and Letting Agents Ltd,"£217,000","The Buchanan, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,2 baths,1 reception
Yopa,"£150,000","Union Street, Dundee DD1",3 beds,1 bath,1 reception
Homelink Estate and Letting Agents Ltd,"£200,000","The Blair, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,2 baths,1 reception
BestMove Scotland,"£65,000","Margaret Street, Greenock PA16",1 bed,1 bath,
Keller Williams,"£115,000","Holburn Street, Aberdeen AB10",2 beds,1 bath,1 reception
Homelink Estate and Letting Agents Ltd,"£219,000","The Roxburgh, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,3 baths,1 reception
Homelink Estate and Letting Agents Ltd,"£217,000","The Buchanan, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,2 baths,1 reception
Homelink Estate and Letting Agents Ltd,"£219,000","The Roxburgh, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,3 baths,1 reception
Harper & Stone Estate and Letting Agents,"£300,000","House 1, Plot 1, Muir Road, Freuchie Fife KY15",4 beds,4 baths,1 reception
Taylor & Henderson,"£158,000","51 Walkerston Avenue, Largs KA30",3 beds,1 bath,2 receptions
Homelink Estate and Letting Agents Ltd,"£227,500","The Fyvie, Ravenscraig, The Castings, Meadowhead Road, Ravenscraig, Wishaw ML2",3 beds,3 baths,1 reception
Persimmon Homes - Eden Woods,"£310,000","""The Thurso"" at Cupar Road, Guardbridge, St. Andrews KY16",4 beds,,3 receptions
Persimmon Homes - Avon Water Walk,"£249,995","""The Ettrick"" at Newfield Gardens, Stonehouse, Larkhall ML9",4 beds,,3 receptions
Thorntons Law LLP - St. Andrews,"£230,000","Shoolbraids, St Andrews, Fife KY16",3 beds,1 bath,1 reception
Persimmon Homes - Avon Water Walk,"£259,995","""The Thurso"" at Newfield Gardens, Stonehouse, Larkhall ML9",4 beds,,3 receptions
Persimmon Homes - Avon Water Walk,"£239,995","""The Aberlour II"" at Newfield Gardens, Stonehouse, Larkhall ML9",4 beds,,2 receptions
Persimmon Homes - Avon Water Walk,"£174,995","""The Brodick"" at Newfield Gardens, Stonehouse, Larkhall ML9",3 beds,,2 receptions
Northwood - Aberdeen,"£100,000","Sunnybank Road, Kittybrewster, Aberdeen AB24",2 beds,1 bath,1 reception
Persimmon Homes - The Boulevard,"£174,995","""The Dunlop "" at Boydstone Path, Glasgow G43",2 beds,,1 reception
Persimmon Homes - The Grange,"£187,995","""The Ardbeg"" at Lusitania Gardens, Larkhall ML9",3 beds,,2 receptions
Aberdein Considine,"£82,500","Abbot Street, Perth PH2",1 bed,1 bath,1 reception
"Springbok Properties, Nationwide","£150,000","River Don Ave, Bucksburn, Aberdeen, Aberdeenshire AB21",2 beds,2 baths,1 reception
Express Estate Agency,"£80,000","Adelphi, Aberdeen AB11",1 bed,,
Aberdein Considine,"£217,500","Atholl Crescent Lane, Edinburgh EH3",1 bed,1 bath,1 reception
Aberdein Considine,"£240,000","Meadowbank Terrace, Edinburgh EH8",2 beds,1 bath,1 reception
McEwan Fraser Legal,"£160,000","South Frederick Street, Glasgow G1",1 bed,1 bath,1 reception
Countrywide Scotland - Kirkintilloch,"£50,000","Eastside, Kirkintilloch, Glasgow G66",1 bed,1 bath,1 reception
Fife Properties Sales & Lettings,"£85,000","Station Road, Windygates, Leven KY8",4 beds,1 bath,1 reception
Bidwells Perth Rural,"£75,000","Plot At The Ailean, Ballinluig, Pitlochry PH9",,,
McEwan Fraser Legal,"£265,000","Hapland Bow, Liberton, Edinburgh EH17",3 beds,1 bath,1 reception
Persimmon Homes - Fairfields,"£184,995","""The Brodick"" at Whiteside Gardens, Monkton, Prestwick KA9",3 beds,,2 receptions
We Auction Property,"£65,000","Brandon Place, Kilchattan Bay PA20",3 beds,1 bath,1 reception
eXp World UK,"£260,000","Plot 53 - The Lock, Great Glen Hall, Inverness IV3",3 beds,2 baths,1 reception
Thistles Estate Agents,"£135,000","40 Marchburn Road, Aberdeen AB16",3 beds,1 bath,1 reception
Re/Max Property Marketing Centre (ABERDEEN LTD),"£530,000","Bridge Of Alford, Alford AB33",5 beds,4 baths,3 receptions
SB Property,"£66,500","Station Road, Dumbarton, West Dunbartonshire G82",2 beds,1 bath,1 reception
Gillespie Gifford and Brown,"£145,000","Shilling House, Shillinghill, Kirkcudbright DG6",2 beds,2 baths,2 receptions
Persimmon Homes - Fairfields,"£219,995","""The Elgin"" at Whiteside Gardens, Monkton, Prestwick KA9",3 beds,,2 receptions
Scottish Property Centre,"£189,000","Limeside Avenue, Rutherglen, Glasgow G73",3 beds,1 bath,1 reception
Persimmon Homes - Fairfields,"£256,995","""The Aberlour II"" at Whiteside Gardens, Monkton, Prestwick KA9",4 beds,,2 receptions
Your Move - Montrose,"£70,000","River Street, Montrose, Angus DD10",2 beds,,
Grant Smith Law Practice Ltd,"£95,000","Bryson Crescent, Portessie, Buckie AB56",2 beds,1 bath,1 reception
Clydebank Estate and Letting Agents,"£114,995","Bulldale Place, Glasgow G14",2 beds,2 baths,1 reception
Joyce Heeps Homes LTD,"£280,000","Markethill Road, The Village, East Kilbride G74",3 beds,2 baths,1 reception
Retirement Homesearch,"£85,000","Stonelaw Court, Glasgow G73",1 bed,1 bath,1 reception
Drever and Heddle,"£75,000","Stroma View, Canisbay KW1",1 bed,1 bath,1 reception
Remax Property,"£229,000","Happy Valley Road, Blackburn EH47",3 beds,1 bath,2 receptions
Yopa,"£100,000","Strait Close, Strathaven ML10",3 beds,1 bath,2 receptions
DM Property,"£135,000","106F, Macbeth Moir Road, Musselburgh EH21",3 beds,1 bath,1 reception
Patch Estate Agents,"£53,995","Stock Street, Paisley PA2",1 bed,1 bath,1 reception
Harper Macleod,"£275,000","Smoo, Durness, Lairg IV27",6 beds,3 baths,2 receptions
Online Property Auctions Scotland Ltd,"£69,000","16 Maidenfield, Mossbank, Shetland Islands ZE2",3 beds,,
Tip Top Estate Agents,"£145,000","Finlay Drive, Dennistoun, Glasgow G31",2 beds,2 baths,1 reception
Thorntons Law LLP - Perth,"£275,000","Mill Street, Stanley, Perth PH1",4 beds,2 baths,1 reception
Slater Hogg & Howison - Shawlands,"£90,000","Ledard Road, Glasgow, Lanarkshire G42",1 bed,1 bath,1 reception
Slater Hogg & Howison - Stirling Sales,"£225,000","The Avenue, Bridge Of Allan, Stirling, Stirlingshire FK9",2 beds,1 bath,1 reception
Countrywide Scotland - Baillieston,"£125,000","Carmyle Avenue, Glasgow, Lanarkshire G32",3 beds,1 bath,1 reception
"Clyde Property, Shawlands","£229,995","Glenapp Street, Flat 0/1, Pollokshields, Glasgow G41",2 beds,1 bath,1 reception
MQ Estate Agents & Lettings,"£95,000","Lorne Street, Kinning Park, Glasgow G51",1 bed,1 bath,1 reception
"Clyde Property, Bothwell","£179,995","Mosshall Grove, Newarthill, Motherwell, Lanarkshire ML1",4 beds,1 bath,1 reception
Your Move - Dumfries,"£250,000","Ottersburn Way, Crocketford, Dumfries, Dumfries And Galloway DG2",3 beds,3 baths,2 receptions
David Wilson Homes - DWH @ Thornton View,"£369,995","""Falkland"" at Ayton Park South, East Kilbride, Glasgow G74",4 beds,3 baths,2 receptions
Property Trader,"£249,000","Aurs Road, Barrhead, Glasgow G78",4 beds,,
David Wilson Homes - DWH @ Thornton View,"£392,995","""Ballater"" at Ayton Park South, East Kilbride, Glasgow G74",4 beds,2 baths,3 receptions
JBM Estate Agents,"£90,000","16 George Place, Peebles EH45",1 bed,1 bath,1 reception
Your Move - Kirkcaldy,"£54,500","Ballingry Lane, Lochgelly, Fife KY5",2 beds,1 bath,1 reception
AMA homes - Springwell,"£420,000","Gorgie Road, Edinburgh EH11",2 beds,2 baths,1 reception
Highland Residential,"£73,800","Old School Court, School Road, Conon Bridge, Dingwall IV7",2 beds,1 bath,1 reception
Warners,"£270,000","3/1 Abercorn Road, Willowbrae, Edinburgh EH8",2 beds,1 bath,1 reception
David Wilson Homes - DWH @ Thornton View,"£359,995","""Brora"" at Ayton Park South, East Kilbride, Glasgow G74",4 beds,2 baths,2 receptions
Miller Hendry,"£110,000","Mugdrum Place, Newburgh, Cupar KY14",2 beds,1 bath,1 reception
DJ Alexander,"£260,000","17 (Pf1) Dean Park Street, Edinburgh EH4",2 beds,1 bath,1 reception
Your Move - Dunfermline,"£140,000","Elgin Street, Dunfermline, Fife KY12",3 beds,1 bath,1 reception
Robb Residential,"£415,000","Rose Cottage Development, Pladda, Portencross, West Kilbride KA23",3 beds,3 baths,2 receptions
Verdala,"£185,000","Farington Street, Dundee DD2",2 beds,1 bath,1 reception
Yopa,"£200,000","Cameron Street, Stonehaven AB39",2 beds,1 bath,1 reception
Allen & Harris - Helensburgh,"£180,000","Shore Road, Cove, Helensburgh G84",3 beds,1 bath,1 reception
Residence,"£369,995","Blair Road, Coatbridge ML5",3 beds,3 baths,1 reception
Threave Rural,"£340,000","Sorbie, Newton Stewart DG8",4 beds,2 baths,2 receptions
Yvonne Fitzgerald Properties,"£155,000","Pollok Place, Thurso KW14",2 beds,1 bath,1 reception
Harper Macleod,"£150,000","Eshaness, Shetland ZE2",2 beds,1 bath,1 reception
R and R Urquhart llp,"£450,000","Delnies House, Inverness Road, Nairn IV12",8 beds,5 baths,5 receptions
Keller Williams,"£105,000","Claverhouse Road, Dundee DD4",2 beds,1 bath,2 receptions
"Clyde Property, Bearsden","£150,000","Strathblane Road, Milngavie, East Dunbartonshire G62",1 bed,1 bath,1 reception
J & G Wilson,"£95,000","Greenbank Road, Glenfarg PH2",1 bed,1 bath,1 reception
Slater Hogg & Howison - Glasgow West End Sales,"£145,000","Cleveden Place, Kelvindale, Glasgow G12",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£80,000","Glencoats Drive, Paisley PA3",2 beds,1 bath,1 reception
Slater Hogg & Howison - Glasgow West End Sales,"£150,000","Cleveden Place, Kelvindale, Glasgow G12",2 beds,1 bath,1 reception
ELP Arbuthnott McClanachan,"£395,000","6 North Fort Street, Trinity, Edinburgh EH6",2 beds,1 bath,1 reception
Allen & Harris - Shawlands,"£80,000","Holmlea Road, Glasgow G44",1 bed,1 bath,1 reception
Blair Cadell,"£165,000","32/5 Bryson Road, Edinburgh EH11",1 bed,1 bath,1 reception
Morgans,"£88,000","18 Glebe Park, Inverkeithing KY11",2 beds,1 bath,1 reception
"Allen & Harris - Dennistoun, Glasgow","£65,000","Tollcross Park View, Tollcross, Glasgow G32",1 bed,1 bath,1 reception
Corrigall Black,"£125,000","Craigievar, 16 Nelson Street, Dunoon PA23",2 beds,1 bath,1 reception
Countrywide Scotland - Hamilton Sales,"£85,000","Avon Street, Hamilton, South Lanarkshire ML3",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£150,000","Hawthornvale, Edinburgh EH6",1 bed,1 bath,1 reception
Knight Frank - Edinburgh Sales,"£720,000","Douglas Crescent, Edinburgh EH12",5 beds,3 baths,2 receptions
Yopa,"£78,500","Calfhill Road, Glasgow G53",2 beds,1 bath,1 reception
Warners,"£199,995","1/4 Hermitage Park Lea, Edinburgh EH6",2 beds,1 bath,1 reception
Miller Homes - Highstonehall,"£200,000","""Meldrum Mid"" at Brora Crescent, Hamilton ML3",3 beds,2 baths,2 receptions
Miller Homes - Edgelaw,"£381,995","""Grant"" at Lasswade Road, Edinburgh EH17",4 beds,2 baths,3 receptions
Deans Solicitors and Estate Agents LLP,"£155,000","4 Campie House, Campie Lane, Musselburgh EH21",2 beds,,
Yopa,"£240,000","Nursery Road, Montrose DD10",3 beds,2 baths,2 receptions
Neilsons Solicitors & Estate Agents,"£288,000","2/4 Talla Street, Edinburgh EH16",2 beds,2 baths,1 reception
Delmor Ltd (Leven),"£67,000","Factory Road, Buckhaven, Leven KY8",2 beds,1 bath,1 reception
"Purplebricks, Head Office","£55,000","5 Denmilne Path, Glasgow G34",2 beds,1 bath,1 reception
Remax Property Services,"£105,000","Davidson Street, Bannockburn, Stirling FK7",2 beds,1 bath,1 reception
Mov8 Real Estate,"£365,000","Bruntsfield Place, Bruntsfield, Edinburgh EH10",2 beds,1 bath,1 reception
Neilsons Solicitors & Estate Agents,"£160,000","323 Colinton Mains Drive, Edinburgh EH13",2 beds,1 bath,1 reception
Neilsons Solicitors & Estate Agents,"£145,000","1/26 Clayclot Park, Ladywell Avenue, Edinburgh EH12",1 bed,1 bath,1 reception
Morgans,"£485,000","Viewforth, 121 Rose Street, Dunfermline KY12",4 beds,1 bath,3 receptions
Future Property Auctions,"£34,000","45, Union Street, Hamilton ML36Pa ML3",,,
Paris Steele,"£165,000","7E, Friarscroft, Dunbar EH42",2 beds,1 bath,1 reception
Your Move - Kirkcaldy,"£238,500","Allen Court, Kirkcaldy, Fife KY1",3 beds,2 baths,1 reception
Belvoir - Edinburgh,"£200,000","Blair Street, Old Town, Edinburgh EH1",1 bed,1 bath,1 reception
"Purplebricks, Head Office","£250,000","St. Leonards Hill, Dunfermline KY11",2 beds,2 baths,2 receptions
Slater Hogg & Howison - East Kilbride Sales,"£110,000","Weavers Court, The Village, East Kilbride, South Lanarkshire G74",2 beds,2 baths,1 reception
McEwan Fraser Legal,"£190,000","Gartloch Road, Glasgow G69",,,
Cathedral City Estates,"£69,000","John R Gray Road, Dunblane FK15",1 bed,1 bath,1 reception
CCL Property,"£220,000","Stafford Street, Tain IV19",3 beds,2 baths,1 reception
Portolio,"£90,000","Spital, Aberdeen AB24",1 bed,1 bath,1 reception
Delmor Ltd (Leven),"£110,000","Kingsdale Gardens, Kennoway, Leven KY8",3 beds,1 bath,1 reception
McEwan Fraser Legal,"£190,000","Elliot Street, Edinburgh EH7",2 beds,1 bath,1 reception
Mov8 Real Estate,"£275,000","Maingait Medway, Newcraighall, Musselburgh EH21",3 beds,2 baths,1 reception
Caledonia Bureau,"£235,000","Mitchell Street, Glasgow G1",3 beds,2 baths,1 reception
Mov8 Real Estate,"£230,000","Grandville, Trinity, Edinburgh EH6",2 beds,2 baths,2 receptions
Streets Ahead Scotland Ltd,"£39,995","91B Pratt Street, Kirkcaldy KY1",1 bed,,
Mov8 Real Estate,"£210,000","Pattison Street, Leith, Edinburgh EH6",2 beds,1 bath,1 reception
Stewart Milne Homes - Hunter's Meadow,"£192,000","""Berwick"" at Hunter's Meadow, 2 Tipperwhy Road, Auchterarder PH3",3 beds,,
Barratt Homes - Whiteland Coast,"£289,995","""Glenbuchat"" at Park Place, Newtonhill, Stonehaven AB39",4 beds,2 baths,2 receptions
Deans Solicitors and Estate Agents LLP,"£290,000","25/8 Mcdonald Road, Bellevue EH7",2 beds,,
"Purplebricks, Head Office","£55,000","Merryvale Road, Irvine KA12",3 beds,1 bath,1 reception
Re/Max Property Marketing Centre (ABERDEEN LTD),"£130,000","Dunlin Crescent, Cove Bay, Aberdeen AB12",2 beds,1 bath,1 reception
Morgans,"£78,000","4 The Maltings, Keith Place, Inverkeithing KY11",1 bed,1 bath,1 reception
Future Property Auctions,"£14,000","48, Polquheys Road, New Cumnock KA184Dp KA18",1 bed,,
Peter Murphy & Co Estate Agents Ltd,"£190,000","Renfrew Place, Fort William PH33",3 beds,1 bath,1 reception
